No	Mchn	EnNo		Name		Mode	IOMd	DateTime	
00001	1	00001081	          	1	0	2013/09/19  17:23
00002	1	00000071	          	1	0	2013/09/19  17:28
00003	1	00000071	          	1	0	2013/09/19  17:28
00004	1	00000071	          	1	0	2013/09/19  17:28
00005	1	00000147	          	1	0	2013/09/19  17:32
00006	1	00000020	          	1	0	2013/09/19  18:23
00007	1	00000013	          	1	0	2013/09/19  18:23
00008	1	00000156	          	1	0	2013/09/19  18:30
00009	1	00000143	          	1	0	2013/09/19  18:31
00010	1	00001076	          	1	0	2013/09/19  18:37
00011	1	00001053	          	1	0	2013/09/19  18:37
00012	1	00001082	          	1	0	2013/09/19  18:41
00013	1	00001082	          	1	0	2013/09/19  18:41
00014	1	00001085	          	1	0	2013/09/19  18:41
00015	1	00000055	          	1	0	2013/09/19  18:45
00016	1	00001067	          	1	0	2013/09/19  19:18
00017	1	00001071	          	1	0	2013/09/19  19:18
00018	1	00001088	          	1	0	2013/09/19  19:37
00019	1	00000145	          	1	0	2013/09/19  20:00
00020	1	00000126	          	1	0	2013/09/19  20:04
00021	1	00000146	          	1	0	2013/09/19  20:04
00022	1	00000139	          	1	0	2013/09/19  20:04
00023	1	00000129	          	1	0	2013/09/19  20:04
00024	1	00000116	          	1	0	2013/09/19  20:05
00025	1	00000116	          	1	0	2013/09/19  20:05
00026	1	00001073	          	1	0	2013/09/19  20:05
00027	1	00001089	          	1	0	2013/09/19  20:05
00028	1	00001073	          	1	0	2013/09/19  20:05
00029	1	00001073	          	1	0	2013/09/19  20:05
00030	1	00001073	          	1	0	2013/09/19  20:05
00031	1	00000024	          	1	0	2013/09/19  20:15
00032	1	00001075	          	1	0	2013/09/19  20:24
00033	1	00001069	          	1	0	2013/09/19  20:24
00034	1	00001065	          	1	0	2013/09/19  20:28
00035	1	00001059	          	1	0	2013/09/19  20:31
00036	1	00001060	          	1	0	2013/09/19  20:31
00037	1	00001060	          	1	0	2013/09/19  20:31
00038	1	00001011	          	1	0	2013/09/19  20:31
00039	1	00001087	          	1	0	2013/09/19  21:30
00040	1	00000144	          	1	0	2013/09/19  22:13
00041	1	00000155	          	1	0	2013/09/19  22:13
00042	1	00000058	          	1	0	2013/09/19  22:13
00043	1	00000017	          	1	0	2013/09/19  23:27
00044	1	00000019	          	1	0	2013/09/19  23:27
00045	1	00000025	          	1	0	2013/09/19  23:27
00046	1	00000016	          	1	0	2013/09/19  23:30
00047	1	00000016	          	1	0	2013/09/19  23:30
00048	1	00000017	          	1	0	2013/09/19  23:31
00049	1	00000115	          	1	0	2013/09/19  23:45
00050	1	00000115	          	1	0	2013/09/19  23:45
00051	1	00000121	          	1	0	2013/09/20  01:05
00052	1	00000121	          	1	0	2013/09/20  01:05
00053	1	00000149	          	1	0	2013/09/20  01:45
00054	1	00000152	          	1	0	2013/09/20  01:53
00055	1	00000131	          	1	0	2013/09/20  02:05
00056	1	00000132	          	1	0	2013/09/20  02:19
00057	1	00000132	          	1	0	2013/09/20  02:19
00058	1	00000153	          	1	0	2013/09/20  02:21
00059	1	00000153	          	1	0	2013/09/20  02:21
00060	1	00000104	          	1	0	2013/09/20  02:21
00061	1	00000104	          	1	0	2013/09/20  02:21
00062	1	00000151	          	1	0	2013/09/20  02:21
00063	1	00000120	          	1	0	2013/09/20  02:21
00064	1	00000154	          	1	0	2013/09/20  02:22
00065	1	00000154	          	1	0	2013/09/20  02:22
00066	1	00000148	          	1	0	2013/09/20  02:22
00067	1	00000148	          	1	0	2013/09/20  02:22
00068	1	00000100	          	1	0	2013/09/20  02:26
00069	1	00000150	          	1	0	2013/09/20  02:29
00070	1	00000041	          	1	0	2013/09/20  03:08
00071	1	00000141	          	1	0	2013/09/20  05:28
00072	1	00000140	          	1	0	2013/09/20  06:13
00073	1	00000140	          	1	0	2013/09/20  06:13
00074	1	00000124	          	1	0	2013/09/20  06:56
00075	1	00000124	          	1	0	2013/09/20  06:56
00076	1	00000069	          	1	0	2013/09/20  07:01
00077	1	00000069	          	1	0	2013/09/20  07:01
00078	1	00000025	          	1	0	2013/09/20  07:07
00079	1	00000025	          	1	0	2013/09/20  07:07
00080	1	00000147	          	1	0	2013/09/20  07:15
00081	1	00000035	          	1	0	2013/09/20  07:16
00082	1	00000090	          	1	0	2013/09/20  07:18
00083	1	00000016	          	1	0	2013/09/20  07:18
00084	1	00000016	          	1	0	2013/09/20  07:18
00085	1	00000096	          	1	0	2013/09/20  07:21
00086	1	00001081	          	1	0	2013/09/20  07:21
00087	1	00000047	          	1	0	2013/09/20  07:22
00088	1	00000047	          	1	0	2013/09/20  07:22
00089	1	00000047	          	1	0	2013/09/20  07:22
00090	1	00000047	          	1	0	2013/09/20  07:22
00091	1	00001077	          	1	0	2013/09/20  07:23
00092	1	00001077	          	1	0	2013/09/20  07:23
00093	1	00000116	          	1	0	2013/09/20  07:25
00094	1	00000020	          	1	0	2013/09/20  07:25
00095	1	00000136	          	1	0	2013/09/20  07:33
00096	1	00000021	          	1	0	2013/09/20  07:33
00097	1	00001060	          	1	0	2013/09/20  07:34
00098	1	00001060	          	1	0	2013/09/20  07:34
00099	1	00000097	          	1	0	2013/09/20  07:35
00100	1	00000110	          	1	0	2013/09/20  07:36
00101	1	00001059	          	1	0	2013/09/20  07:37
00102	1	00000091	          	1	0	2013/09/20  07:37
00103	1	00000071	          	1	0	2013/09/20  07:38
00104	1	00000071	          	1	0	2013/09/20  07:38
00105	1	00000071	          	1	0	2013/09/20  07:38
00106	1	00000134	          	1	0	2013/09/20  07:38
00107	1	00000137	          	1	0	2013/09/20  07:38
00108	1	00000013	          	1	0	2013/09/20  07:39
00109	1	00000013	          	1	0	2013/09/20  07:40
00110	1	00001075	          	1	0	2013/09/20  07:43
00111	1	00001069	          	1	0	2013/09/20  07:43
00112	1	00000129	          	1	0	2013/09/20  07:47
00113	1	00000139	          	1	0	2013/09/20  07:47
00114	1	00000135	          	1	0	2013/09/20  07:48
00115	1	00000126	          	1	0	2013/09/20  07:49
00116	1	00000138	          	1	0	2013/09/20  07:50
00117	1	00000019	          	1	0	2013/09/20  07:51
00118	1	00000133	          	1	0	2013/09/20  07:53
00119	1	00000144	          	1	0	2013/09/20  07:55
00120	1	00000145	          	1	0	2013/09/20  07:56
00121	1	00000024	          	1	0	2013/09/20  07:58
00122	1	00000058	          	1	0	2013/09/20  08:03
00123	1	00001065	          	1	0	2013/09/20  08:05
00124	1	00000059	          	1	0	2013/09/20  08:05
00125	1	00001052	          	1	0	2013/09/20  08:06
00126	1	00000155	          	1	0	2013/09/20  08:13
00127	1	00000055	          	1	0	2013/09/20  08:15
00128	1	00000095	          	1	0	2013/09/20  08:15
00129	1	00001086	          	1	0	2013/09/20  08:23
00130	1	00001088	          	1	0	2013/09/20  08:25
00131	1	00000040	          	1	0	2013/09/20  08:25
00132	1	00000146	          	1	0	2013/09/20  08:27
00133	1	00000113	          	1	0	2013/09/20  08:37
00134	1	00001053	          	1	0	2013/09/20  08:49
00135	1	00001053	          	1	0	2013/09/20  08:49
00136	1	00001011	          	1	0	2013/09/20  09:04
00137	1	00001067	          	1	0	2013/09/20  09:05
00138	1	00001085	          	1	0	2013/09/20  09:07
00139	1	00001082	          	1	0	2013/09/20  09:08
00140	1	00001073	          	1	0	2013/09/20  09:18
00141	1	00000143	          	1	0	2013/09/20  09:25
00142	1	00001071	          	1	0	2013/09/20  09:25
00143	1	00000156	          	1	0	2013/09/20  09:33
00144	1	00001076	          	1	0	2013/09/20  09:42
00145	1	00001087	          	1	0	2013/09/20  09:44
00146	1	00001089	          	1	0	2013/09/20  09:52
00147	1	00000115	          	1	0	2013/09/20  09:59
00148	1	00000017	          	1	0	2013/09/20  11:30
00149	1	00000141	          	1	0	2013/09/20  15:05
00150	1	00000140	          	1	0	2013/09/20  15:15
00151	1	00000140	          	1	0	2013/09/20  15:15
00152	1	00000109	          	1	0	2013/09/20  15:16
00153	1	00000109	          	1	0	2013/09/20  15:16
00154	1	00000109	          	1	0	2013/09/20  15:16
00155	1	00000109	          	1	0	2013/09/20  15:16
00156	1	00000109	          	1	0	2013/09/20  15:16
00157	1	00000153	          	1	0	2013/09/20  15:35
00158	1	00000120	          	1	0	2013/09/20  15:40
00159	1	00000100	          	1	0	2013/09/20  15:43
00160	1	00000132	          	1	0	2013/09/20  15:44
00161	1	00000132	          	1	0	2013/09/20  15:44
00162	1	00000149	          	1	0	2013/09/20  15:46
00163	1	00000148	          	1	0	2013/09/20  15:46
00164	1	00000152	          	1	0	2013/09/20  15:48
00165	1	00000121	          	1	0	2013/09/20  15:53
00166	1	00000150	          	1	0	2013/09/20  15:53
00167	1	00000154	          	1	0	2013/09/20  15:54
00168	1	00000154	          	1	0	2013/09/20  15:54
00169	1	00000041	          	1	0	2013/09/20  15:57
00170	1	00000104	          	1	0	2013/09/20  16:20
00171	1	00000151	          	1	0	2013/09/20  16:20
00172	1	00000131	          	1	0	2013/09/20  16:57
00173	1	00000091	          	1	0	2013/09/20  17:00
00174	1	00000133	          	1	0	2013/09/20  17:00
00175	1	00000135	          	1	0	2013/09/20  17:00
00176	1	00000136	          	1	0	2013/09/20  17:01
00177	1	00000096	          	1	0	2013/09/20  17:01
00178	1	00000096	          	1	0	2013/09/20  17:01
00179	1	00000096	          	1	0	2013/09/20  17:01
00180	1	00000090	          	1	0	2013/09/20  17:01
00181	1	00000035	          	1	0	2013/09/20  17:01
00182	1	00000040	          	1	0	2013/09/20  17:01
00183	1	00000138	          	1	0	2013/09/20  17:02
00184	1	00000134	          	1	0	2013/09/20  17:02
00185	1	00000095	          	1	0	2013/09/20  17:02
00186	1	00000095	          	1	0	2013/09/20  17:02
00187	1	00000144	          	1	0	2013/09/20  17:02
00188	1	00000147	          	1	0	2013/09/20  17:02
00189	1	00000155	          	1	0	2013/09/20  17:02
00190	1	00000110	          	1	0	2013/09/20  17:04
